student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills
9222,Male,22,BTech,CS,8.76,1,1,1,10
9223,Male,24,BCA,AI,5.52,1,3,2,3
9224,Female,21,BCA,AI,8.42,0,0,5,9
9225,Male,20,BTech,AI,7.6,3,0,4,8
9226,Female,22,BSc,AI,7.12,2,0,2,1
9227,Female,24,BSc,CS,6.96,0,0,3,2
9228,Male,24,BCA,Electrical,6.24,1,1,1,4
9229,Female,23,BE,Electrical,6.94,2,3,1,6
9230,Female,24,BCA,CS,7.18,1,1,2,3
9231,Female,21,BCA,Mechanical,7.38,1,0,3,4
9232,Female,22,BSc,CS,8.39,1,0,5,4
9233,Female,23,BTech,AI,7.45,3,2,0,10
9234,Male,22,BTech,Electrical,8.92,2,2,3,7
9235,Female,22,BE,DS,8.25,1,3,2,7
9236,Male,21,BSc,Mechanical,6.32,3,0,5,7
9237,Male,24,BSc,IT,6.69,2,0,5,4
9238,Male,21,BCA,Electrical,5.84,0,3,5,5
9239,Male,24,BSc,AI,9.57,3,2,2,4
9240,Male,23,BCA,Electrical,9.31,2,2,3,9
9241,Male,21,BE,AI,5.86,1,0,2,4
9242,Female,21,BSc,AI,7.97,1,2,1,1
9243,Female,20,BSc,Electrical,9.63,3,3,2,8
9244,Female,21,BCA,Electrical,8.71,0,1,0,6
9245,Male,20,BSc,Electrical,7.61,3,2,1,2
9246,Female,24,BTech,CS,6.54,0,3,4,1
9247,Female,24,BE,Electrical,6.7,0,0,1,10
9248,Female,24,BTech,IT,8.67,3,1,1,7
9249,Male,20,BCA,Mechanical,8.86,3,3,1,8
9250,Female,24,BCA,AI,7.77,3,1,5,10
9251,Male,22,BCA,Electrical,6.02,2,2,3,9
9252,Female,21,BE,IT,9.52,2,0,4,4
9253,Male,20,BSc,DS,9.13,3,2,0,7
9254,Male,24,BTech,Electrical,6.1,2,2,1,5
9255,Male,22,BSc,CS,5.74,2,3,3,2
9256,Female,21,BCA,AI,7.8,0,3,2,3
9257,Female,21,BSc,IT,6.72,1,2,4,8
9258,Male,24,BE,Electrical,6.72,1,3,5,10
9259,Female,22,BCA,IT,5.88,2,3,0,5
9260,Male,20,BSc,AI,9.6,0,1,4,3
9261,Male,24,BTech,IT,9.07,3,2,0,8
9262,Female,21,BCA,IT,5.99,0,2,0,7
9263,Female,21,BCA,Electrical,9.27,0,3,2,7
9264,Female,21,BE,Electrical,8.44,1,2,0,7
9265,Male,24,BE,Mechanical,6.9,3,2,2,5
9266,Male,23,BTech,CS,9.25,1,3,1,4
9267,Female,23,BSc,Mechanical,8.07,2,0,4,6
9268,Male,23,BSc,CS,9.15,1,3,0,6
9269,Female,22,BCA,CS,7.52,0,0,2,6
9270,Male,24,BCA,Mechanical,7.65,3,0,1,8
9271,Female,21,BSc,AI,6.75,3,1,4,6
9272,Female,22,BSc,IT,7.17,3,0,1,10
9273,Male,23,BSc,DS,7.94,1,2,3,4
9274,Female,20,BCA,Mechanical,9.57,1,3,4,10
9275,Female,22,BE,Mechanical,8.08,1,2,2,10
9276,Male,22,BE,AI,6.13,2,0,0,4
9277,Female,24,BTech,IT,5.53,1,3,2,5
9278,Male,22,BSc,Electrical,9.16,2,3,5,7
9279,Female,24,BSc,Mechanical,7.07,1,3,2,1
9280,Male,20,BSc,DS,6.85,2,3,2,1
9281,Female,21,BTech,IT,8.94,0,1,4,5
9282,Female,21,BSc,Mechanical,9.57,0,1,4,5
9283,Female,23,BE,Electrical,8.72,3,1,3,1
9284,Female,23,BSc,Mechanical,6.25,0,3,5,7
9285,Male,20,BTech,Electrical,7.18,3,2,1,7
9286,Male,21,BCA,CS,8.77,2,0,5,4
9287,Male,23,BCA,CS,9.4,3,1,2,2
9288,Male,22,BE,Mechanical,9.79,0,2,3,2
9289,Male,24,BE,AI,7.7,2,1,3,4
9290,Male,23,BE,CS,9.04,3,1,4,2
9291,Male,20,BCA,Mechanical,5.7,2,0,1,1
9292,Female,21,BSc,Electrical,6.73,2,3,3,1
9293,Female,20,BTech,IT,7.1,0,2,0,8
9294,Female,24,BTech,Electrical,9.69,2,1,3,2
9295,Female,24,BSc,DS,5.51,1,3,4,9
9296,Male,20,BCA,CS,6.82,0,2,2,2
9297,Male,23,BCA,Mechanical,9.5,3,1,4,4
9298,Male,23,BTech,CS,6.82,1,3,4,7
9299,Female,21,BE,Electrical,6.47,0,0,1,7
9300,Male,21,BE,Electrical,8.64,2,1,5,10
9301,Female,22,BTech,IT,8.7,3,3,0,8
9302,Male,22,BTech,AI,7.53,2,0,0,3
9303,Male,21,BSc,Mechanical,9.57,2,3,5,1
9304,Male,22,BSc,IT,6.37,3,1,1,4
9305,Male,20,BSc,DS,9.43,3,0,1,3
9306,Female,23,BSc,Mechanical,8.75,0,1,3,4
9307,Female,22,BSc,DS,7.08,0,3,5,6
9308,Male,22,BSc,AI,8.97,2,3,0,1
9309,Female,20,BE,Mechanical,6.07,0,1,4,1
9310,Male,24,BTech,Mechanical,6.06,1,1,5,2
9311,Male,21,BCA,IT,9.5,3,2,3,10
9312,Male,20,BSc,CS,5.91,2,2,0,10
9313,Male,24,BE,Mechanical,5.52,1,1,5,3
9314,Female,20,BTech,AI,7.17,1,3,2,5
9315,Male,23,BTech,Mechanical,5.95,3,3,4,9
9316,Male,20,BTech,Mechanical,9.21,0,3,5,6
9317,Female,20,BSc,Mechanical,9.47,1,2,4,5
9318,Male,23,BSc,Mechanical,7.57,2,3,3,8
9319,Female,21,BCA,AI,7.33,1,2,0,1
9320,Male,24,BSc,IT,7.82,3,3,1,7
9321,Male,22,BTech,CS,6.47,0,1,2,8
9322,Male,21,BTech,AI,6.78,0,3,4,9
9323,Male,20,BE,AI,5.93,2,1,1,9
9324,Male,22,BE,DS,7.42,2,1,1,8
9325,Male,23,BCA,CS,8.13,2,3,1,10
9326,Female,21,BE,IT,9.5,2,2,1,3
9327,Male,24,BCA,Electrical,8.68,2,2,3,6
9328,Female,21,BE,IT,8.61,1,2,5,5
9329,Female,21,BTech,Electrical,6.82,1,3,5,3
9330,Male,22,BSc,DS,9.32,3,1,4,2
9331,Female,23,BSc,DS,9.57,0,2,1,2
9332,Male,23,BCA,AI,9.51,1,2,1,10
9333,Female,21,BSc,IT,5.67,2,0,0,10
9334,Male,23,BSc,Electrical,8.1,3,3,4,10
9335,Female,22,BE,IT,8.27,2,3,5,4
9336,Female,22,BTech,Electrical,6.77,0,3,2,9
9337,Male,24,BSc,IT,9.77,2,0,1,2
9338,Female,23,BTech,AI,6.75,3,1,3,5
9339,Male,24,BE,Electrical,6.43,3,1,5,8
9340,Male,20,BE,IT,7.58,3,2,1,10
9341,Male,22,BSc,Mechanical,6.89,0,0,1,2
9342,Male,21,BSc,DS,9.47,1,0,5,7
9343,Male,22,BE,DS,7.39,1,1,1,6
9344,Female,20,BE,Electrical,7.26,3,2,4,1
9345,Female,21,BCA,DS,8.19,1,3,4,7
9346,Female,23,BCA,DS,5.85,0,3,1,10
9347,Male,23,BTech,Mechanical,8.75,2,3,3,9
9348,Female,22,BE,CS,8.8,0,1,2,1
9349,Female,21,BTech,IT,7.54,1,3,0,2
9350,Female,21,BE,Electrical,9.61,0,2,2,7
9351,Female,24,BTech,DS,7.99,2,0,5,1
9352,Female,20,BCA,IT,8.49,0,2,3,2
9353,Male,23,BE,IT,9.47,1,0,5,3
9354,Male,22,BE,Mechanical,8.37,2,3,5,2
9355,Female,21,BTech,IT,7.36,1,0,5,2
9356,Male,23,BTech,DS,5.61,2,3,5,2
9357,Male,22,BSc,Electrical,8.63,3,0,3,7
9358,Female,23,BSc,IT,9.65,2,1,2,10
9359,Female,22,BCA,Mechanical,7.52,1,1,2,4
9360,Male,23,BE,Electrical,6.96,3,1,5,4
9361,Female,24,BE,Electrical,7.73,3,2,1,8
9362,Male,20,BTech,Electrical,8.63,1,1,2,5
9363,Male,23,BCA,DS,5.5,1,0,5,1
9364,Female,20,BE,Mechanical,9.32,0,3,2,2
9365,Male,23,BCA,AI,9.31,1,1,1,10
9366,Male,21,BSc,CS,7.83,2,3,3,3
9367,Male,24,BTech,IT,6.03,3,0,4,4
9368,Female,24,BE,IT,8.39,0,1,1,9
9369,Female,20,BTech,IT,6.09,0,2,2,10
9370,Female,21,BSc,AI,7.68,0,2,0,10
9371,Female,22,BCA,Electrical,5.9,3,0,2,5
9372,Male,24,BCA,Electrical,8.03,0,1,0,6
9373,Female,21,BSc,CS,6.87,3,1,1,3
9374,Female,21,BSc,Mechanical,9.07,3,0,4,2
9375,Female,20,BE,AI,8.94,0,2,4,2
9376,Female,21,BE,AI,9.79,3,1,0,6
9377,Male,21,BE,DS,6.61,0,1,3,6
9378,Male,22,BE,Electrical,5.77,1,1,0,7
9379,Male,20,BE,AI,7.4,2,3,0,9
9380,Female,20,BCA,AI,5.86,1,3,5,3
9381,Female,21,BE,IT,6.27,2,2,1,7
9382,Male,22,BSc,Electrical,8.07,3,1,2,7
9383,Female,23,BSc,DS,8.05,3,2,3,8
9384,Female,24,BE,Mechanical,5.69,0,3,5,5
9385,Male,20,BSc,CS,7.4,1,3,5,3
9386,Male,22,BTech,Mechanical,7.78,1,1,0,2
9387,Female,22,BCA,DS,6.65,3,2,1,4
9388,Female,21,BCA,IT,9.25,1,0,5,8
9389,Female,24,BE,CS,6.19,2,2,3,5
9390,Male,20,BTech,Mechanical,6.59,3,0,4,1
9391,Male,23,BE,Electrical,6.18,0,1,4,3
9392,Male,21,BE,Electrical,6.0,0,3,1,5
9393,Male,20,BSc,CS,9.28,3,1,3,6
9394,Female,20,BCA,CS,6.69,3,3,2,2
9395,Male,22,BTech,CS,8.61,0,1,1,8
9396,Male,24,BSc,AI,7.34,2,0,5,7
9397,Female,23,BCA,DS,8.23,1,1,5,7
9398,Female,24,BCA,Electrical,9.49,3,2,2,7
9399,Female,22,BE,Electrical,9.13,3,2,0,5
9400,Male,23,BTech,DS,5.8,2,0,2,2
9401,Female,23,BE,IT,9.13,0,2,1,8
9402,Female,21,BSc,Electrical,7.44,3,0,3,3
9403,Male,23,BE,Mechanical,7.01,2,0,2,3
9404,Male,20,BE,IT,8.39,3,3,0,2
9405,Female,24,BCA,Mechanical,9.59,2,3,3,2
9406,Male,24,BCA,CS,5.9,2,1,4,2
9407,Female,21,BSc,Electrical,8.8,0,3,4,6
9408,Female,23,BCA,Mechanical,6.38,1,0,3,8
9409,Male,22,BCA,Mechanical,7.13,0,3,5,3
9410,Female,20,BCA,CS,9.26,2,2,5,6
9411,Male,21,BE,IT,7.85,1,2,1,3
9412,Male,23,BTech,Mechanical,5.79,1,1,2,9
9413,Male,22,BSc,Electrical,7.68,0,0,2,1
9414,Female,23,BE,IT,8.9,0,1,5,7
9415,Male,21,BSc,IT,7.77,3,1,3,8
9416,Male,22,BE,DS,6.22,1,3,2,9
9417,Female,22,BSc,Electrical,7.41,2,1,4,5
9418,Female,22,BCA,Electrical,9.47,3,3,3,6
9419,Female,22,BSc,CS,8.33,3,3,5,5
9420,Female,23,BTech,CS,8.64,3,1,2,10
9421,Male,22,BSc,AI,8.88,3,1,0,5
9422,Male,23,BTech,Electrical,5.89,0,0,5,7
9423,Male,22,BSc,IT,8.0,1,3,5,4
9424,Female,22,BCA,AI,7.12,3,2,1,6
9425,Female,21,BSc,Electrical,6.1,1,0,0,4
9426,Male,23,BE,CS,6.37,2,3,5,2
9427,Female,23,BCA,CS,8.86,1,3,0,2
9428,Female,24,BCA,Electrical,6.19,0,3,2,4
9429,Male,21,BE,AI,6.84,1,3,3,5
9430,Male,23,BCA,CS,6.72,2,3,4,1
9431,Female,21,BCA,CS,5.71,2,0,3,3
9432,Female,21,BE,DS,7.49,3,3,2,5
9433,Female,21,BCA,Mechanical,8.79,2,1,2,8
9434,Male,20,BCA,Electrical,5.6,3,2,4,4
9435,Male,23,BCA,DS,5.98,0,0,0,6
9436,Male,21,BCA,Mechanical,8.6,0,0,0,4
9437,Male,20,BSc,Electrical,8.05,0,2,3,5
9438,Male,20,BCA,DS,8.58,1,0,1,7
9439,Female,22,BCA,DS,6.49,2,3,2,8
9440,Female,22,BCA,Electrical,8.96,2,3,4,10
9441,Female,23,BSc,IT,7.56,2,2,3,10
9442,Male,22,BTech,AI,8.12,3,0,4,8
9443,Male,23,BCA,Electrical,5.9,3,1,0,7
9444,Male,20,BTech,DS,6.38,0,2,5,4
9445,Female,20,BTech,IT,8.83,2,0,0,4
9446,Male,23,BE,DS,6.46,1,0,3,2
9447,Male,22,BE,AI,5.9,1,2,1,9
9448,Female,22,BTech,IT,8.07,0,3,0,6
9449,Male,23,BSc,Electrical,7.86,3,2,4,3
9450,Female,24,BCA,Mechanical,8.11,3,2,2,3
9451,Male,22,BCA,AI,8.16,3,2,2,1
9452,Male,21,BCA,CS,7.65,0,2,1,2
9453,Female,22,BE,Electrical,7.62,0,2,3,5
9454,Female,24,BE,Electrical,9.47,2,3,1,9
9455,Female,20,BCA,Electrical,7.8,2,1,4,3
9456,Female,20,BTech,IT,8.15,2,3,1,7
9457,Female,20,BE,CS,6.65,1,1,2,6
9458,Female,22,BCA,IT,9.25,1,3,5,3
9459,Male,20,BTech,Mechanical,5.6,2,2,0,4
9460,Male,24,BCA,IT,7.9,1,0,0,5
9461,Female,24,BE,Electrical,7.15,1,1,5,2
9462,Male,22,BSc,DS,8.1,3,1,3,8
9463,Female,21,BSc,CS,7.05,3,0,4,7
9464,Male,22,BE,CS,8.59,0,1,3,9
9465,Female,20,BTech,IT,5.59,3,3,5,8
9466,Male,22,BCA,DS,7.25,2,1,1,7
9467,Male,24,BE,DS,9.07,3,3,1,9
9468,Male,22,BTech,IT,6.58,1,2,1,10
9469,Male,22,BCA,AI,5.73,1,1,4,5
9470,Male,21,BCA,Mechanical,7.64,2,1,0,3
9471,Female,24,BE,IT,9.7,2,1,5,6
9472,Female,23,BCA,Electrical,5.78,3,3,2,9
9473,Female,23,BSc,DS,5.8,3,2,2,6
9474,Male,24,BSc,Mechanical,8.06,3,0,1,3
9475,Female,23,BCA,IT,6.58,0,0,1,2
9476,Male,20,BE,Mechanical,7.26,0,0,1,5
9477,Male,23,BCA,AI,9.07,2,3,4,8
9478,Male,20,BE,DS,6.36,3,0,2,8
9479,Female,24,BE,AI,8.59,1,1,3,1
9480,Male,23,BSc,AI,7.67,0,2,0,3
9481,Female,23,BSc,DS,9.39,2,2,3,5
9482,Female,20,BTech,Electrical,9.68,0,3,0,1
9483,Male,20,BE,AI,7.59,3,1,4,6
9484,Male,22,BCA,IT,8.01,1,0,0,4
9485,Female,21,BE,IT,8.71,1,2,4,9
9486,Female,23,BSc,Mechanical,6.87,2,1,2,2
9487,Female,21,BE,IT,6.47,0,1,0,10
9488,Female,21,BTech,IT,9.65,3,3,1,5
9489,Female,23,BCA,Mechanical,7.36,3,3,1,5
9490,Female,20,BE,CS,5.51,1,1,4,6
9491,Male,22,BCA,DS,9.1,1,3,2,5
9492,Female,24,BCA,IT,8.08,3,1,4,10
9493,Female,23,BSc,Mechanical,6.22,3,3,3,10
9494,Female,23,BE,AI,5.63,0,2,3,9
9495,Female,24,BCA,AI,6.75,2,3,3,1
9496,Male,21,BSc,Electrical,9.49,0,1,1,8
9497,Male,22,BTech,IT,9.51,0,2,5,6
9498,Female,21,BTech,DS,6.84,3,1,3,9
9499,Female,24,BE,Mechanical,9.09,0,1,0,10
9500,Female,24,BCA,Electrical,7.4,0,3,3,7
9501,Male,22,BE,Electrical,8.31,0,2,1,3
9502,Male,24,BCA,Mechanical,6.94,1,1,0,8
9503,Male,24,BSc,Mechanical,7.72,2,0,2,10
9504,Male,22,BTech,Mechanical,6.76,2,3,4,3
9505,Male,23,BTech,Mechanical,5.76,1,2,4,3
9506,Male,21,BTech,DS,6.1,3,2,5,4
9507,Female,23,BTech,Mechanical,6.75,3,1,0,3
9508,Male,23,BE,DS,9.7,2,2,5,6
9509,Male,21,BCA,DS,9.65,2,2,0,7
9510,Female,23,BE,DS,9.06,3,0,5,3
9511,Male,22,BSc,AI,6.5,0,2,4,3
9512,Female,21,BTech,CS,7.4,2,0,4,7
9513,Male,20,BCA,Electrical,7.39,0,3,0,10
9514,Female,23,BE,IT,7.16,2,3,4,9
9515,Female,24,BCA,AI,5.69,1,3,5,3
9516,Female,21,BE,CS,7.8,2,2,2,6
9517,Female,20,BCA,Electrical,5.81,1,3,3,5
9518,Female,24,BCA,AI,8.95,0,0,5,8
9519,Male,20,BTech,Electrical,8.47,3,2,3,9
9520,Male,23,BE,DS,7.02,0,2,2,8
9521,Female,24,BSc,DS,8.28,0,0,3,1
9522,Female,23,BCA,Mechanical,6.5,0,0,3,7
9523,Female,24,BSc,DS,6.64,1,0,3,8
9524,Male,21,BTech,AI,6.85,2,3,1,5
9525,Female,22,BSc,Electrical,8.93,3,2,5,4
9526,Female,22,BCA,IT,6.41,0,1,5,7
9527,Female,20,BCA,Electrical,7.92,0,1,2,6
9528,Female,24,BCA,DS,6.36,0,2,5,2
9529,Male,23,BE,Electrical,6.73,1,2,4,9
9530,Female,21,BSc,CS,6.51,1,0,0,3
9531,Female,21,BE,Electrical,8.27,1,3,2,1
9532,Male,21,BCA,AI,7.76,2,0,2,3
9533,Female,22,BCA,CS,8.6,2,0,5,1
9534,Female,23,BTech,Mechanical,6.45,0,1,1,10
9535,Male,21,BTech,Mechanical,5.54,3,3,1,7
9536,Male,21,BCA,Electrical,8.43,1,2,3,6
9537,Male,20,BE,IT,5.99,2,2,1,8
9538,Female,24,BE,AI,6.56,2,1,4,4
9539,Female,24,BCA,IT,6.81,3,0,4,6
9540,Male,24,BSc,CS,8.71,1,3,3,3
9541,Male,20,BE,IT,8.19,2,0,1,4
9542,Male,22,BCA,CS,6.29,3,3,3,6
9543,Female,20,BTech,IT,8.07,3,0,0,5
9544,Female,21,BCA,Mechanical,8.55,1,3,1,2
9545,Male,23,BE,AI,7.17,1,0,1,9
9546,Female,21,BCA,IT,6.56,1,1,1,2
9547,Male,21,BSc,Electrical,8.42,0,3,1,8
9548,Female,23,BSc,CS,8.13,2,0,4,5
9549,Female,24,BE,Electrical,5.84,3,3,5,7
9550,Female,20,BCA,AI,8.37,0,0,3,6
9551,Female,22,BSc,Electrical,7.6,1,1,4,2
9552,Male,21,BSc,Mechanical,8.74,2,3,3,4
9553,Female,21,BTech,Mechanical,6.32,2,0,0,9
9554,Female,22,BE,DS,6.61,0,1,1,7
9555,Male,20,BTech,AI,7.84,3,0,2,1
9556,Female,21,BTech,IT,7.57,0,2,4,4
9557,Male,22,BSc,Mechanical,7.16,2,0,5,10
9558,Male,21,BCA,IT,8.71,3,2,2,3
9559,Female,24,BTech,IT,7.93,0,1,0,1
9560,Female,24,BE,CS,8.55,0,0,2,5
9561,Male,21,BE,Electrical,6.16,1,3,0,9
9562,Male,21,BCA,IT,8.63,2,3,4,4
9563,Male,24,BE,DS,7.48,1,3,0,2
9564,Female,21,BTech,AI,5.65,1,3,4,7
9565,Male,20,BCA,AI,6.51,3,0,5,8
9566,Male,20,BE,CS,5.61,3,0,4,2
9567,Male,23,BE,DS,7.46,2,2,2,10
9568,Female,20,BTech,Electrical,6.9,3,0,3,9
9569,Male,21,BTech,DS,9.75,2,1,5,10
9570,Female,21,BTech,AI,9.23,3,3,3,8
9571,Female,22,BTech,DS,9.05,1,0,3,4
9572,Male,20,BCA,Electrical,7.65,2,1,1,4
9573,Female,24,BCA,Mechanical,8.97,1,2,2,5
9574,Male,24,BCA,IT,6.65,3,1,0,1
9575,Female,23,BSc,IT,7.91,1,2,3,7
9576,Female,22,BTech,AI,7.19,3,3,2,4
9577,Male,24,BTech,AI,6.24,0,2,1,1
9578,Male,23,BCA,Electrical,5.81,1,2,2,4
9579,Male,20,BE,DS,7.9,2,1,0,4
9580,Female,22,BE,Electrical,5.92,1,3,3,1
9581,Female,22,BTech,CS,8.59,1,1,0,9
9582,Male,21,BTech,AI,9.46,2,3,1,8
9583,Male,20,BCA,AI,6.2,2,1,0,9
9584,Female,22,BTech,AI,7.53,0,0,5,7
9585,Female,23,BE,Electrical,8.68,3,1,1,5
9586,Female,24,BE,Electrical,6.73,3,2,0,7
9587,Male,20,BTech,DS,9.46,2,1,1,2
9588,Female,20,BCA,Mechanical,9.32,1,2,2,10
9589,Male,22,BCA,AI,5.95,3,1,2,7
9590,Female,22,BE,Mechanical,5.62,2,1,2,4
9591,Female,22,BCA,Electrical,9.7,2,2,5,5
9592,Male,23,BE,DS,9.61,0,3,5,7
9593,Male,21,BTech,Electrical,7.32,1,1,2,2
9594,Male,22,BE,CS,5.72,0,0,0,5
9595,Female,21,BTech,IT,8.16,0,0,5,2
9596,Female,21,BCA,IT,6.76,1,2,4,10
9597,Female,20,BSc,Electrical,9.53,2,2,1,6
9598,Male,24,BSc,IT,8.92,1,2,1,10
9599,Female,24,BSc,IT,8.29,0,0,4,8
9600,Male,23,BE,DS,6.72,0,2,1,7
9601,Male,23,BSc,IT,8.52,1,2,1,5
9602,Male,24,BE,DS,6.74,0,3,2,3
9603,Female,24,BCA,CS,5.66,2,0,1,4
9604,Female,20,BTech,AI,7.69,2,3,1,2
9605,Male,20,BSc,AI,7.6,1,3,3,6
9606,Female,24,BE,AI,8.78,1,2,1,8
9607,Male,22,BCA,DS,9.22,2,3,4,8
9608,Male,22,BCA,DS,7.02,3,1,1,9
9609,Female,20,BSc,DS,7.43,3,1,4,5
9610,Male,21,BCA,CS,7.52,3,1,5,10
9611,Male,24,BCA,Mechanical,6.89,1,3,1,6
9612,Female,23,BCA,DS,8.7,2,1,4,2
9613,Male,22,BE,DS,7.75,2,0,1,10
9614,Male,21,BCA,AI,9.43,2,1,5,4
9615,Male,22,BCA,Electrical,8.3,2,1,1,3
9616,Male,21,BCA,IT,6.41,1,3,3,9
9617,Male,24,BCA,IT,6.21,2,0,5,6
9618,Male,24,BCA,CS,7.1,2,3,3,6
9619,Male,24,BE,IT,6.99,0,0,1,4
9620,Female,20,BCA,Mechanical,7.25,0,0,3,6
9621,Female,21,BCA,AI,6.29,0,3,0,1
9622,Male,23,BTech,CS,9.71,0,1,5,9
9623,Male,23,BCA,IT,6.13,1,2,0,3
9624,Female,24,BCA,IT,8.31,3,2,5,5
9625,Female,23,BE,Electrical,5.56,0,1,2,7
9626,Female,22,BCA,AI,7.25,0,2,5,2
9627,Female,21,BE,CS,6.83,0,2,2,4
9628,Female,21,BSc,AI,7.14,1,0,0,6
9629,Male,21,BCA,CS,7.64,3,3,5,1
9630,Female,22,BTech,IT,8.08,2,3,2,6
9631,Female,20,BE,AI,8.01,0,1,1,5
9632,Female,22,BSc,AI,8.21,3,1,1,2
9633,Male,21,BTech,Mechanical,9.13,2,3,2,6
9634,Male,21,BE,Electrical,9.31,0,2,0,5
9635,Male,21,BSc,AI,8.67,1,1,4,1
9636,Male,23,BTech,CS,5.84,1,0,5,6
9637,Male,20,BCA,Mechanical,9.63,1,3,1,7
9638,Male,22,BTech,AI,9.57,2,2,5,9
9639,Female,21,BTech,AI,8.56,1,0,3,2
9640,Male,24,BTech,Mechanical,7.72,3,3,4,6
9641,Male,20,BE,IT,6.58,2,3,3,6
9642,Female,24,BCA,AI,8.75,1,2,1,1
9643,Male,20,BCA,DS,9.27,3,1,2,8
9644,Female,21,BE,Electrical,8.36,3,0,3,5
9645,Female,20,BTech,IT,8.21,0,0,5,2
9646,Male,20,BCA,AI,6.33,0,0,0,5
9647,Female,21,BTech,IT,7.04,3,3,3,4
9648,Female,24,BCA,CS,8.61,0,2,0,7
9649,Female,24,BE,IT,5.57,0,2,4,10
9650,Female,23,BSc,Mechanical,8.26,2,3,4,8
9651,Male,24,BTech,AI,8.8,1,0,2,1
9652,Female,24,BCA,IT,6.94,2,0,0,1
9653,Male,20,BCA,DS,5.83,2,2,5,8
9654,Female,23,BCA,CS,9.02,0,1,2,4
9655,Female,21,BE,CS,6.11,1,3,3,8
9656,Female,21,BE,IT,7.09,2,1,2,7
9657,Male,22,BSc,Mechanical,8.54,2,0,5,9
9658,Male,23,BE,CS,9.01,2,3,3,7
9659,Male,20,BTech,IT,9.21,2,3,4,4
9660,Female,22,BE,IT,7.78,1,1,2,5
9661,Female,22,BCA,CS,7.55,0,3,5,7
9662,Female,21,BTech,IT,9.15,3,2,4,2
9663,Female,24,BE,IT,7.92,0,1,3,3
9664,Male,20,BTech,Electrical,7.99,3,2,0,3
9665,Female,23,BTech,DS,7.37,2,0,1,9
9666,Male,22,BE,IT,7.1,3,1,3,2
9667,Female,20,BTech,Electrical,7.57,1,3,3,4
9668,Male,21,BCA,Electrical,7.07,1,1,1,8
9669,Male,22,BCA,IT,6.98,2,2,1,1
9670,Female,22,BE,Mechanical,9.77,1,2,4,9
9671,Female,21,BE,CS,6.95,2,0,3,6
9672,Male,21,BCA,Electrical,6.6,3,3,3,4
9673,Female,21,BE,Electrical,7.02,0,3,2,5
9674,Female,20,BCA,Mechanical,8.04,0,0,1,7
9675,Male,20,BTech,AI,9.42,3,2,5,8
9676,Male,20,BE,Mechanical,8.89,0,3,0,5
9677,Male,24,BSc,AI,9.12,2,3,3,7
9678,Male,22,BCA,AI,9.19,3,2,2,3
9679,Female,20,BCA,Mechanical,9.46,2,0,0,2
9680,Male,24,BTech,DS,6.51,0,2,4,2
9681,Male,22,BSc,Mechanical,7.47,2,3,5,10
9682,Male,20,BSc,Electrical,7.16,1,1,2,3
9683,Female,21,BSc,CS,7.14,0,0,0,6
9684,Male,23,BCA,Mechanical,8.3,1,1,3,10
9685,Female,20,BCA,DS,7.23,1,2,2,1
9686,Male,23,BSc,Mechanical,8.15,3,0,1,3
9687,Male,20,BE,DS,7.14,3,0,0,3
9688,Female,21,BSc,CS,6.84,2,0,3,2
9689,Male,23,BTech,IT,7.02,2,2,2,1
9690,Male,24,BSc,DS,8.96,0,0,5,1
9691,Female,21,BSc,DS,8.08,2,0,0,1
9692,Male,23,BSc,Electrical,9.69,2,3,4,8
9693,Male,23,BE,DS,9.08,3,0,4,6
9694,Male,21,BSc,CS,7.59,3,3,1,9
9695,Male,21,BSc,AI,6.54,1,0,2,3
9696,Female,21,BCA,DS,8.4,2,2,2,7
9697,Male,22,BSc,CS,8.62,3,0,1,6
9698,Female,24,BTech,Electrical,7.5,0,0,2,9
9699,Male,20,BCA,Electrical,6.49,2,2,4,9
9700,Female,23,BE,IT,7.9,0,0,4,9
9701,Male,20,BCA,DS,6.59,1,1,1,7
9702,Female,21,BE,AI,9.54,1,0,3,9
9703,Male,24,BE,CS,8.2,3,0,1,7
9704,Female,24,BTech,IT,6.76,3,3,4,9
9705,Female,22,BSc,AI,6.43,1,3,1,2
9706,Male,21,BTech,IT,8.58,0,1,4,2
9707,Female,23,BCA,AI,8.54,1,2,3,7
9708,Male,22,BE,Mechanical,8.07,1,0,4,10
9709,Male,21,BCA,Mechanical,8.14,3,3,5,6
9710,Male,22,BE,Mechanical,8.1,2,1,2,6
9711,Male,20,BCA,IT,7.05,3,2,0,5
9712,Male,21,BE,Mechanical,9.53,3,3,3,1
9713,Female,23,BTech,CS,7.56,0,2,0,7
9714,Male,23,BE,CS,5.59,1,1,3,2
9715,Male,21,BSc,Mechanical,7.0,2,2,3,8
9716,Male,22,BTech,AI,6.06,2,2,3,10
9717,Male,24,BSc,AI,7.06,3,1,5,7
9718,Male,21,BCA,IT,8.12,3,2,3,2
9719,Male,23,BCA,AI,5.6,1,1,4,2
9720,Female,20,BE,DS,9.24,0,2,2,10
9721,Female,23,BE,AI,8.12,1,3,4,8
9722,Male,24,BCA,CS,6.77,2,3,4,5
9723,Female,23,BTech,Electrical,6.84,0,3,5,8
9724,Male,24,BSc,AI,7.5,3,3,2,1
9725,Male,21,BCA,IT,6.57,3,1,5,9
9726,Male,23,BTech,AI,5.52,2,2,3,8
